Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
ROBERT|KING|99FIS06818|1999-06-03|FIRST NAT'L. BANK OF HOLD     |401 E. AVE.  HOLDREGE, NE               ||F
ROBERT|KING|99FIS06818|1999-06-03|UNITED NEBRASKA BANK          |424 E. AVE.  HOLDREGE, NE               ||F
ROBERT|KING|99FIS06818|1999-06-03|NORWEST BANK OF NEBRASKA      |1919 DOUGLAS  OMAHA, NE                 ||F
RHONDA|LUNDBERG|99FIS06819|1999-07-09|SITEL CORPORATION             |OMAHA, NE                               ||I
RHONDA|LUNDBERG|99FIS06819|1999-07-09|WESTSIDE COMM. SCHOOLS        |                                        ||I
RHONDA|LUNDBERG|99FIS06819|1999-07-09|THE BENEFIT GROUP, INC.       |                                        ||I
RHONDA|LUNDBERG|99FIS06819|1999-07-09|AMERICAN NATIONAL BANK        |OMAHA, NE                               ||F
RHONDA|LUNDBERG|99FIS06819|1999-07-09|NORWEST BANK, N.A.            |OMAHA, NE                               ||F
DUANE|SELLIN|99FIS06825|2000-04-04|DUANE SELLIN DAIRY FARM       |                                        ||I
DUANE|SELLIN|99FIS06825|2000-04-04|NORTHEAST NE MILK PRODUCE     |                                        ||B
GORDON|FLEMING|99FIS06896|2000-03-02|MIDWEST BANK                  |DESHLER NE                              ||C
CHARLES|WARD|99FIS06901|2000-10-24|COMUNITY 1ST BANK             |CODY, NE                                ||F
CHARLES|WARD|99FIS06901|2000-10-24|WELLS FARGO                   |VALENTINE, NE                           ||F
CHARLES|WARD|99FIS06901|2000-10-24|FIRST NATIONAL BANK           |VALENTINE, NE                           ||F
CHARLES|WARD|99FIS06901|2000-10-24|DAIN RAUSCHER                 |1230 O ST, LINCOLN                      ||F
CHARLES|WARD|99FIS06901|2000-10-24|MCURTREY TRUST                |COMUNITY 1ST BANK                       ||I
CHARLES|WARD|99FIS06901|2000-10-24|DAIN RAUSCHER                 |1230 O STREET                           ||I
CHARLES|WARD|99FIS06901|2000-10-24|MORGAN STANLEY DEAN WITTE     |2900 S 70TH STREET                      ||I
CHARLES|WARD|99FIS06901|2000-10-24|WARD PLG & HEATING            |308 EAST HWY 20                         ||I
THOMAS|NUTT|99FIS06904|1999-05-07|STATE OF NE RETIREMENT SY     |301 CENTENNIAL MALL SOUTH  LIN          ||I
THOMAS|NUTT|99FIS06904|1999-05-07|EPPLEY EXPRESS                |3212 AVE. L  KEARNEY, NE                ||I
THOMAS|NUTT|99FIS06904|1999-05-07|FIRST NATIONAL BANK           |401 EAST AVE.  HOLDREGE, NE             ||F
THOMAS|NUTT|99FIS06904|1999-05-07|NEBRASKA CREDIT UNION         |330 S. 16TH STREET  LINCOLN, N          ||F
THOMAS|NUTT|99FIS06904|1999-05-07|U.S. SAVINGS BOND             |                                        ||S
THOMAS|NUTT|99FIS06904|1999-05-07|FIRST NATIONAL BANK           |401 E. AVE  HOLDREGE, NE                ||C
THOMAS|NUTT|99FIS06904|1999-05-07|UNION BANK & TRUST CO.        |P.O. BOX 6155  LINCOLN, NE              ||C
THOMAS|NUTT|99FIS06904|1999-05-07|GREAT LAKES HIGHER ED. CO     |P.O. BOX 2992  MILWAUKEE, WI            ||C
THOMAS|NUTT|99FIS06904|1999-05-07|UNIVERSAL CARD SERVICES C     |P.O. BOX 6018  THE LAKES, NV            ||C
THOMAS|NUTT|99FIS06904|1999-05-07|BYRON ANDERSON                |129 W. 7TH AVE.  HOLDREGE, NE           ||G
THOMAS|NUTT|99FIS06904|1999-05-07|W.J. CARPENTER TRUCKING I     |310 6TH STREET BOX 597  ARAPAH          ||G
ROBERT|KREMER|99FIS06918|2000-03-16|KREMER FARMS INC              |1602 E 11TH RD AURORA NE                ||I
ROBERT|KREMER|99FIS06918|2000-03-16|BLUE VALLEY FARM INC          |1602 E 11TH RD AURORA NE                ||I
ROBERT|KREMER|99FIS06918|2000-03-16|HAMILTON FEEDS INC            |1602 E 11TH RD AURORA NE                ||B
ROBERT|KREMER|99FIS06918|2000-03-16|NE ENERGY CO-OP INC           |AURORA NE                               ||B
ROBERT|KREMER|99FIS06918|2000-03-16|MINNESOTA CORN PROCESSOR      |MARSHALL MN                             ||B
ROBERT|KREMER|99FIS06918|2000-03-16|FIRST NATIONAL BANK           |1101 12TH ST AURORA NE                  ||F
ROBERT|KREMER|99FIS06918|2000-03-16|NEBRASKA CLUB                 |2000 FIRSTIER BANK BLDG LINCOL          ||G
ROBERT|KREMER|99FIS06918|2001-03-20|KREMER FARMS INC.             |1602 E 11TH ROAD                        ||I
ROBERT|KREMER|99FIS06918|2001-03-20|BLUE VALLEY FARM, INC.        |1602 E 11TH ROAD                        ||I
ROBERT|KREMER|99FIS06918|2001-03-20|KMM CATTLE                    |1602 E 11TH ROAD                        ||I
ROBERT|KREMER|99FIS06918|2001-03-20|STATE OF NEBRASKA             |LINCOLN, NE                             ||I
ROBERT|KREMER|99FIS06918|2001-03-20|HAMILTON FEEDS, INC.          |1602 E 11TH ROAD                        ||B
ROBERT|KREMER|99FIS06918|2001-03-20|NE ENERGY COOPERATIVE, IN     |AURORA, NE 68818                        ||B
ROBERT|KREMER|99FIS06918|2001-03-20|MINNESOTA CORN PROCESSORS     |MARSHALL, MN                            ||B
ROBERT|KREMER|99FIS06918|2001-03-20|HERITAGE BANK                 |1101 12TH STREET                        ||F
KATHLEEN|KANKOUSKY|99FIS06969|2000-03-01|FIRST ACCOUNT                 |3015 N 90TH OMAHA NE                    ||I
KATHLEEN|KANKOUSKY|99FIS06969|2000-03-01|K&K CLEANING                  |3305 CHERRY LN BELLEBUE NE              ||I
KATHLEEN|KANKOUSKY|99FIS06969|2000-03-01|COMMERCIAL FEDERAL BANK       |36 & Q OMAHA NE                         ||F
KATHLEEN|KANKOUSKY|99FIS06969|2000-03-01|PINNACLE BANK                 |1200 GOLDEN GATE DR PAPILLION           ||F
KATHLEEN|KANKOUSKY|99FIS06969|2000-03-01|SAVINGS BONDS                 |                                        ||S
JAMES|BROGAN|99FIS06990|1999-10-27|JAMES F. BROGAN LAW OFFIC     |PO BOX 569, MADISON, NE  68748          ||I
JAMES|BROGAN|99FIS06990|1999-10-27|MADISON LAND & ABSTRACT C     |PO BOX 569, MADISON, NE 68748           ||I
JAMES|BROGAN|99FIS06990|1999-10-27|DEPT. OF HEALT&HUMAN SERV     |WASHINTON, DC (SOCIAL SECURITY          ||I
JAMES|BROGAN|99FIS06990|1999-10-27|DEPT. OF VETERANS AFFAIRS     |WASHINGTON, DC                          ||I
JAMES|BROGAN|99FIS06990|1999-10-27|MADISON LAND&ABSTRACT CO      |PO BOX 569, MADISON, NE 68748           ||B
JAMES|BROGAN|99FIS06990|1999-10-27|UNION CREEK LAND COMPANY      |PO BOX 569, MADISON, NE 68748           ||B
JAMES|BROGAN|99FIS06990|1999-10-27|DIAMOND K FARMS               |                                        ||B
JAMES|BROGAN|99FIS06990|1999-10-27|TAYLOR CREEK GOLF CLUB        |                                        ||B
JAMES|BROGAN|99FIS06990|1999-10-27|THE BANK OF MADISON           |PO BOX 610, MADISON, NE 68748           ||F
JAMES|BROGAN|99FIS06990|1999-10-27|PINNACLE BANK                 |PO BOX 490, MADISON, NE  68748          ||F
JAMES|BROGAN|99FIS06990|1999-10-27|US BANK                       |4TH & NORFOLK AVE, MADISON, NE          ||F
JAMES|BROGAN|99FIS06990|1999-10-27|SCE CORP.                     |8 SHARES OF COMMON STOCK                ||S
ARTHUR|BALDRIDGE|99FIS06991|2000-03-13|US GOVERNMENT                 |                                        ||I
ARTHUR|BALDRIDGE|99FIS06991|2000-03-13|BANK OF STEINAUER             |215 MAIN ST STEINAUER NE                ||C
DENNIS|KMENT|99FIS06994|2000-03-20|FARMING                       |                                        ||I
DENNIS|KMENT|99FIS06994|2000-03-20|STANTON NATIONAL BANK         | STANTON NE                             ||F
DENNIS|KMENT|99FIS06994|2000-03-20|STANTON NATIONAL BANK         |STANTON NE                              ||C
CLARENCE|ALTHOUSE, JR.|99FIS07004|1999-05-11|SELF EMPLOYED FARMER          |                                        ||I
CLARENCE|ALTHOUSE, JR.|99FIS07004|1999-05-11|LANCASTER COUNTY BANK         |                                        ||F
CLARENCE|ALTHOUSE, JR.|99FIS07004|1999-05-11|FIRST FEDERAL                 |                                        ||F
CLARENCE|ALTHOUSE, JR.|99FIS07004|1999-05-11|KEMPER ZUIRICH                |                                        ||F
ARNOLD|BROWN|99FIS07010|2000-03-01|ARNOLD BROWN-FARM             |                                        ||I
ARNOLD|BROWN|99FIS07010|2000-03-01|NUCKOLLS COUNTY               |                                        ||I
ARNOLD|BROWN|99FIS07010|2000-03-01|NUCKOLLS COUNTY               |                                        ||I
ARNOLD|BROWN|99FIS07010|2000-03-01|911 COMM.                     |                                        ||B
ARNOLD|BROWN|99FIS07010|2000-03-01|FARM BUREAU                   |                                        ||B
ARNOLD|BROWN|99FIS07010|2000-03-01|MID. NE                       |                                        ||B
ARNOLD|BROWN|99FIS07010|2000-03-01|COMMERCIAL BANK               |NELSON NE                               ||F
ARNOLD|BROWN|99FIS07010|2000-03-01|NEW YORK LIFE                 |                                        ||S
ARNOLD|BROWN|99FIS07010|2000-03-01|ALLIED LIFE INS               |                                        ||S
ARNOLD|BROWN|99FIS07010|2000-03-01|COMMERCIAL BANK               |NELSON NE                               ||C
ARNOLD|BROWN|99FIS07010|2000-03-01|UNION BANK & TRUST CO         |                                        ||C
ARNOLD|BROWN|99FIS07010|2001-03-06|ARNOLD BROWN FARM             |                                        ||I
DUANE|SELLIN|99FIS06825|2000-04-04|MADISON CO. ZONING            |                                        ||B
DUANE|SELLIN|99FIS06825|2000-04-04|MADISON CO. FARM BUREAU       |                                        ||B
DUANE|SELLIN|99FIS06825|2000-04-04|BANK OF NORFOLK               |                                        ||F
DUANE|SELLIN|99FIS06825|2000-04-04|US BANK                       |                                        ||F
DUANE|SELLIN|99FIS06825|2000-04-04|BATTLECREEK STATE BANK        |                                        ||F
DUANE|SELLIN|99FIS06825|2000-04-04|BATTLECREEK STATE BANK        |                                        ||C
JULIE|NEIMAN|99FIS06844|1999-09-27|SUN DANCE REHABILITATION      |101 SUN AVE.  ALBURQUERQUE, NM          ||I
JULIE|NEIMAN|99FIS06844|1999-09-27|NEICOM COMPUTERS              |205 S. NIPHON  WEST POINT, NE           ||I
JULIE|NEIMAN|99FIS06844|1999-09-27|CHARTER WEST NAT'L. BANK      |201 S. MAIN ST.  WEST POINT, N          ||F
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|EMC CORP MASS.                |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|YAHOO INC                     |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|CISCO SYSTEMS INC             |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|INTEL CORP                    |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|NOKIA CORP                    |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|THE GAP INC                   |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|WESTERN NE NATL BANK          |PO BOX 428 N PLATTE NE                  ||F
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|FIRST NATIONAL BANK           |PO BOX 10 N PLATTE NE                   ||F
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|FIRST NATIONAL BANK           |PO BOX 10 N PLATTE NE                   ||C
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|KELLEY SCRITSMIER & BYRNE     |PO BOX 1669 N PLATTE NE                 ||I
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|KLS NE GENERAL PARTNERSHI     |                                        ||I
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|221 LTD                       |PO BOX 1669 N PLATTE NE                 ||I
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|GREAT PLAINS FEDERAL TAX      |33RD & HOLDREGE LINCOLN NE              ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|MIRCOSOFT CORP                |                                        ||B
BURNELL|STEINMEYER, JR.|99FIS06853|2000-03-30|DELL COMPUTER CORP            |                                        ||B
DELROSA|RIEGE|99FIS06866|2000-03-24|EDWARD JONES                  |709 N WASHINGTON ST LEXINGTON           ||I
DELROSA|RIEGE|99FIS06866|2000-03-24|HARTFORD LIFE                 |POB 5085 HARTFIRD CT                    ||I
DELROSA|RIEGE|99FIS06866|2000-03-24|JOHNSON-HIGGINS-KIRKE-VAN     |POB 2488 LYNNWOOD WA                    ||I
DELROSA|RIEGE|99FIS06866|2000-03-24|FARMER BANK & TRUST CO        |202 S 8TH ST NE. CITY NE                ||F
DELROSA|RIEGE|99FIS06866|2000-03-24|COMMERCIAL STATE BANK         |PO BOX 179 WAUSA NE                     ||C
DELROSA|RIEGE|99FIS06866|2000-03-24|FUNDAMENTAL INVESTORS         |                                        ||S
DELROSA|RIEGE|99FIS06866|2000-03-24|PUTNAM GLOBAL GROWTH          |                                        ||S
DELROSA|RIEGE|99FIS06866|2000-03-24|PUTNAM VISTA FUND             |                                        ||S
DELROSA|RIEGE|99FIS06866|2000-03-24|SMALLCAP WORLD FUND           |                                        ||S
JUDY|JOBMAN|99FIS06871|2001-03-06|BUFFALO COUNTY                |                                        ||I
JUDY|JOBMAN|99FIS06871|2001-03-06|BUFFALO COUNTY REPUBLICAN     |                                        ||B
JUDY|JOBMAN|99FIS06871|2001-03-06|KEARNEY FEDERAL CREDIT UN     |                                        ||B
JUDY|JOBMAN|99FIS06871|2001-03-06|NE FEDER. OF REPUBLICAN       |                                        ||B
JUDY|JOBMAN|99FIS06871|2001-03-06|WELLS FARGO BANK              |                                        ||F
JUDY|JOBMAN|99FIS06871|2001-03-06|PLATTE VALLEY STATE BANK      |                                        ||F
JUDY|JOBMAN|99FIS06871|2001-03-06|US BANK                       |                                        ||F
JUDY|JOBMAN|99FIS06871|2001-03-06|KEARNEY FEDERAL CREDIT UN     |                                        ||F
ROBERT|DVORAK|99FIS06879|2001-03-26|FARMER'S UNION CO-OP          |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|RAIN & HAIL LLC               |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|CONAGRA BEEF CO               |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|FULLERTON LIVESTOCK SALES     |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|THIRD CITY LIVESTOCK COMM     |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|LOUP PLATTE CORN GROWERS      |                                        ||B
ROBERT|DVORAK|99FIS06879|2001-03-26|ST. PAUL CO-OP ASSOCIATIO     |                                        ||B
ROBERT|DVORAK|99FIS06879|2001-03-26|ST. PAUL BANK                 |                                        ||F
ROBERT|DVORAK|99FIS06879|2001-03-26|CITIZENS BANK & TRUST         |                                        ||F
ROBERT|DVORAK|99FIS06879|2001-03-26|FIVE POINTS BANK              |                                        ||F
ROBERT|DVORAK|99FIS06879|2001-03-26|UNITED NEBRASKA BANK          |                                        ||F
ROBERT|DVORAK|99FIS06879|2001-03-26|CITIZENS BANK & TRUST         |                                        ||C
ROBERT|DVORAK|99FIS06879|2001-03-26|JOHN DEERE CREDIT CO          |                                        ||C
ROBERT|DVORAK|99FIS06879|2001-03-26|GENERAL MOTORS ACCEPTANCE     |                                        ||C
ROBERT|DVORAK|99FIS06879|2001-03-26|FIVE POINTS BANK              |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|UNITED NEBRASKA BANK          |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|ST. PAUL BANK                 |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|HOWARD COUNTY                 |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|BUNKER HILL CATTLE CO         |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|ANDREW MARTINSEN              |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|RADER FEED LOT                |                                        ||I
ROBERT|DVORAK|99FIS06879|2001-03-26|FARM SERVICE AGENCY           |                                        ||I
SUSAN|PAULSEN|99FIS06885|2003-02-28|MADASUMI                      |                                        ||I
SUSAN|PAULSEN|99FIS06885|2003-02-28|MADASUMI                      |                                        ||B
SUSAN|PAULSEN|99FIS06885|2003-02-28|TWO RIVERS STATE BANK         |                                        ||F
SUSAN|PAULSEN|99FIS06885|2003-02-28|US BANK                       |                                        ||F
SUSAN|PAULSEN|99FIS06885|2003-02-28|TIER ONE BANK                 |                                        ||C
SUSAN|PAULSEN|99FIS06885|2003-02-28|TWO RIVERS STATE BANK         |                                        ||C
GORDON|FLEMING|99FIS06896|2000-03-02|SOCIAL SECURITY               |                                        ||I
GORDON|FLEMING|99FIS06896|2000-03-02|SELF EMPLOYMENT               |                                        ||I
GORDON|FLEMING|99FIS06896|2000-03-02|NORM GREEN AUCTION CO         |YORK NE                                 ||I
GORDON|FLEMING|99FIS06896|2000-03-02|MIDWEST BANK                  |DESHLER NE                              ||F
LUKE|ALDY|99FIS06662|1999-05-11|AMERICAN CENTURY INVESTME     |P.O. BOX 419200  KANSAS CITY,           ||I
LUKE|ALDY|99FIS06662|1999-05-11|EDWARD JONES                  |5028 UNDERWOOD AVE.  OMAHA, NE          ||I
LUKE|ALDY|99FIS06662|1999-05-11|AMERICAN NATIONAL BANK        |8990 W. DODGE RD.  OMAHA, NE            ||F
LUKE|ALDY|99FIS06662|1999-05-11|AMERICAN CENTURY INVESTME     |P.O. BOX 419200  KANSAS CITY,           ||F
LUKE|ALDY|99FIS06662|1999-05-11|SITEL CORPORATION             |                                        ||S
LUKE|ALDY|99FIS06662|1999-05-11|WALGREEN CO.                  |                                        ||S
LUKE|ALDY|99FIS06662|1999-05-11|MCI WORLDCOM                  |                                        ||S
LUKE|ALDY|99FIS06662|1999-05-11|CISCO SYSTEMS, INC.           |                                        ||S
LUKE|ALDY|99FIS06662|1999-05-11|VAN KAMPAN AMERICAN UNIT      |                                        ||S
LUKE|ALDY|99FIS06662|1999-05-11|PUTNAM VOYAGER FUND, INC.     |                                        ||S
