Form A1 ID Number|Date Received|Candidate ID|Candidate Last Name|Candidate First Name|Candidate Middle Initial|Support/Oppose|Office Sought|Office Title|Office Description
14CAC01906|2014-04-14|14FIS13198|OSTENDORF|LAWRENCE||0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|LINCOLN
12CAC01701|2012-09-04|12FIS12495|KOENIG|CHRIS|J|0|SUBDISTRICT #01|SUBDISTRICT #01|NATURAL RESOURCE DISTRICT
12CAC01715|2012-10-10|12FIS12510|LLANES|EMILIO|M|0|HASTINGS MAYOR|HASTINGS MAYOR|HASTINGS
12CAC01724|1900-01-01|12FIS12514|LINDER|KLAUS||0|MAYOR|MAYOR|LA VISTA
12CAC01738|1900-01-01|12FIS12525|CONRAD|GEORGE ||0|BOARD OF EDUCATION DIST. #02|BOARD OF EDUCATION DIST. #02|OMAHA
12CAC01730|2012-10-10|12FIS12531|HASENAUER|DICK||0|MIDDLE REPUBLICAN AT LARGE|MIDDLE REPUBLICAN AT LARGE|NATURAL RESOURCE DISTRICT
13CAC01768|2013-02-27|13FIS12583|BRADFORD|WOODY ||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01770|2013-03-05|13FIS12592|SCANLAN|MATT||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01777|2013-03-11|13FIS12602|GODING|LOU |A|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01790|2013-05-14|13FIS12682|JONES |RUSS||0|42|42|LEGISLATURE
13CAC01822|2013-08-09|13FIS12699|NIGRO|JOE||0|COUNTY PUBLIC DEFENDER|COUNTY PUBLIC DEFENDER|LANCASTER
13CAC01834|2013-10-09|13FIS12723|STROUP|STEVEN|F|0|44|44|LEGISLATURE
13CAC01852|2014-01-08|13FIS12770|ESCH |JIM|D|0|02|02|PUBLIC SERVICE COMMISSION
14CAC01860|2014-01-17|14FIS12817|HOWARD|STEVE|H|0|04|04|LEGISLATURE
14CAC01913|2014-04-14|14FIS12926|DINGMAN|PAMELA||0|COUNTY ENGINEER/SURVEYOR|COUNTY ENGINEER/SURVEYOR|LANCASTER
14CAC01967|2014-06-30|14FIS12989|O'HARA|MICHAEL|J|0|STATE TREASURER|STATE TREASURER|STATE TREASURER
14CAC01878|2014-03-12|14FIS12991|RYAN|STACY|A|0|04|04|LEGISLATURE
14CAC01880|2014-03-26|14FIS13052|LECLAIR|STEVE|E|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
14CAC01880|2014-03-18|14FIS13052|LECLAIR|STEVE|E|0|METROPOLITIAN SUBDIVISION|METROPOLITIAN SUBDIVISION|OMAHA PUBLIC POWER DISTRICT
14CAC01953|2014-08-07|14FIS13225|AMEN|KAREN |S|0|SUBDISTRICT #10|SUBDISTRICT #10|NATURAL RESOURCE DISTRICT
14CAC01972|1900-01-01|14FIS13231|ANDEL|RYAN|J|0|COUNTY SHERIFF|COUNTY SHERIFF|BUTLER
14CAC01975|2014-09-23|14FIS13240|WIRTH|STANLEY|J|0|MAYOR|MAYOR|BEATRICE
14CAC01975|2014-09-22|14FIS13240|WIRTH|STANLEY|J|0|MAYOR|MAYOR|BEATRICE
14CAC01979|2014-09-25|14FIS13245|STEELE|ROGER |G|0|CITY COUNCIL 2ND WARD|CITY COUNCIL 2ND WARD|GRAND ISLAND
14CAC01960|2014-09-24|14FIS13244|JENSEN|JEREMY |L|0|MAYOR|MAYOR|GRAND ISLAND
14CAC02009|1900-01-01|14FIS13258|VYHLIDAL|JOHN||0|SCHOOL BOARD AT LARGE|SCHOOL BOARD AT LARGE|MILLARD
14CAC02010|2014-10-22|14FIS13259|KAUFMAN|TONY||0|MAYOR|MAYOR|GERING
14CAC02012|2014-10-22|14FIS13260|GREEN|TOM||0|SUBDISTRICT #08|SUBDISTRICT #08|NATURAL RESOURCE DISTRICT
14IRC00517|2014-10-14|14FIS13262|GLENN|STEVE||0|05|05|BOARD OF REGENTS
14CAC02014|2014-10-24|14FIS13263|DUNCAN|CONNIE||0|SCHOOL BOARD - DIST 02|SCHOOL BOARD - DIST 02|LINCOLN
14CAC02031|1900-01-01|14FIS13266|BANNAN|MARK||0|CITY COUNCIL|CITY COUNCIL|CHADRON
14CAC02029|1900-01-01|14FIS13267|WERNER|MARK||0|CITY COUNCIL|CITY COUNCIL|CHADRON
14CAC02030|1900-01-01|14FIS13268|COATES|JOHN||0|CITY COUNCIL|CITY COUNCIL|CHADRON
12CAC01648|2012-04-05|12FIS12506|POWERS|JIM||0|SUBDISTRICT #07|SUBDISTRICT #07|NATURAL RESOURCE DISTRICT
12CAC01733|1900-01-01|12FIS12520|MURPHY|MEGAN||0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
12CAC01727|1900-01-01|12FIS12515|HIGGINS|TIM||0|BOARD OF EDUCATION #07|BOARD OF EDUCATION #07|KEARNEY
12CAC01731|1900-01-01|12FIS12519|ALLEN|ANDY||0|SCHOOL BOARD DISTRICT #08|SCHOOL BOARD DISTRICT #08|OMAHA
12CAC01745|2012-11-07|12FIS12534|SIEL|JOHN ||0|FRANKLIN|FRANKLIN|FRANKLIN
12CAC01747|1900-01-01|12FIS12536|OHL|CHRISTIAN|J|0|COUNTY COMMISSIONER DIST. #01|COUNTY COMMISSIONER DIST. #01|MADISON
06CAC00766|2006-01-03|13FIS12562|STOTHERT|JEAN||0|12|12|LEGISLATURE
13CAC01774|2013-03-08|13FIS12599|MILLER|JEFFREY|D|0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01814|2013-07-16|13FIS12693|HERBSTER|CHARLES|W|0|GOVERNOR|GOVERNOR|GOVERNOR
13CAC01819|2013-08-05|13FIS12697|RAUNER|ROBERT|R|0|28|28|LEGISLATURE
13CAC01820|2013-08-07|13FIS12698|JONES|DALLAS|D|0|28|28|LEGISLATURE
13CAC01826|2013-09-05|13FIS12707|LINDSTROM|BRETT|R|0|18|18|LEGISLATURE
13CAC01830|2013-09-23|13FIS12715|HILKEMANN|ROBERT||0|04|04|LEGISLATURE
13CAC01832|2013-10-01|13FIS12720|RIEPE|MERV|M|0|12|12|LEGISLATURE
13CAC01841|2013-10-30|13FIS12730|WILLIAMS|MATTHEW|H|0|36|36|LEGISLATURE
13CAC01847|2013-11-25|13FIS12739|SLONE|BRYAN||0|GOVERNOR|GOVERNOR|GOVERNOR
14CAC01885|2014-03-25|13FIS12749|WEIXELMAN|LARRY|R|0|26|26|LEGISLATURE
14CAC02027|2014-11-07|13FIS12778|DEKAY|BARRY|D|0|SUBDIVISION #02|SUBDIVISION #02|NEBRASKA PUBLIC POWER DISTRICT
14CAC01922|2014-04-16|14FIS12815|SHADA|ALEX||0|COUNTY CLERK|COUNTY CLERK|SAUNDERS
14CAC02013|2014-10-23|14FIS12830|STEVENS|ROBIN|R|0|07|07|STATE BOARD OF EDUCATION
14CAC01929|2014-04-21|14FIS12840|MEYERS|ROBERT|L|0|08|08|STATE BOARD OF EDUCATION
14CAC01868|2014-02-07|14FIS12844|HARDENBURGER|PHILIP|S|0|32|32|LEGISLATURE
14CAC01865|1900-01-01|14FIS12848|GARRETT|TOMMY|L|0|03|03|LEGISLATURE
14CAC01865|2014-04-22|14FIS12848|GARRETT|TOMMY|L|0|03|03|LEGISLATURE
14CAC01916|2014-04-15|14FIS12864|SCHULLER|KEVIN|E|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01889|2014-03-31|14FIS13053|MCPHERSON|PATRICK|J|0|08|08|STATE BOARD OF EDUCATION
14CAC01940|2014-05-05|14FIS13134|BORYCA|REBECCA |R|0|COUNTY CLERK OF DISTRICT COURT|COUNTY CLERK OF DISTRICT COURT|DAWSON
14CAC01890|1900-01-01|14FIS13183|KRENZER|DOUG||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
14CAC01890|2014-04-14|14FIS13183|KRENZER|DOUG||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
12CAC01700|2012-08-23|12FIS12502|WATTS|JONATHAN|C|0|BOARD OF EDUCATION #07|BOARD OF EDUCATION #07|KEARNEY
12CAC01736|1900-01-01|12FIS12523|NASH|NICOLE||0|SCHOOL BOARD DISTRICT #10|SCHOOL BOARD DISTRICT #10|OMAHA
12CAC01751|1900-01-01|12FIS12540|SELZER|JOHN||0|SCHOOL BOARD|SCHOOL BOARD|SCOTTS BLUFF
13CAC01761|2013-01-16|13FIS12553|CHRISTENSEN|ROY|A|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
13CAC01775|2013-03-08|13FIS12600|UNDERWOOD|KATIE||0|OMAHA SCHOOL BOARD|OMAHA SCHOOL BOARD|OMAHA
13CAC01803|2013-05-30|13FIS12684|PANSING BROOKS|PATRICIA||0|28|28|LEGISLATURE
13CAC01815|2013-07-16|13FIS12694|CRAIGHEAD|JONI|K|0|06|06|LEGISLATURE
13CAC01831|2013-09-26|13FIS12713|ASPEN|GWENNIVIERE|W|0|08|08|LEGISLATURE
13CAC01842|2013-11-04|13FIS12732|BAKER|ROY||0|30|30|LEGISLATURE
13CAC01844|1900-01-01|13FIS12733|HOSCH|GREGORY|C|0|12|12|LEGISLATURE
13CAC01845|2013-11-13|13FIS12737|MORGAN|DONALD|B|0|COUNTY SHERIFF|COUNTY SHERIFF|WASHINGTON
13CAC01854|2013-12-19|13FIS12742|STALNAKER|JOHN|D|0|06|06|LEGISLATURE
14CAC01874|2014-02-26|13FIS12772|WILKINS|ALAN|C|0|COUNTY SHERIFF|COUNTY SHERIFF|PLATTE
14CAC01900|2014-04-10|14FIS12805|MCGOVERN-GALLAGHER|DENISE||0|COUNTY CLERK|COUNTY CLERK|HALL
14CAC01941|1900-01-01|14FIS12899|ZELLER|RICHARD|D|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|KEITH
14CAC01942|2014-05-05|14FIS13007|GOTSCHALL|BENJAMIN|D|0|SUBDIVISION #01|SUBDIVISION #01|NEBRASKA PUBLIC POWER DISTRICT
14CAC01949|2014-05-12|14FIS13024|SOTELO|LUIS|F|0|36|36|LEGISLATURE
14CAC01969|2014-08-08|14FIS13044|KUBE|KEITH|F|0|40|40|LEGISLATURE
14CAC01886|2014-03-26|14FIS13051|KELLY|BRENT|M|0|COUNTY ATTORNEY|COUNTY ATTORNEY|HOLT
14CAC01965|1900-01-01|14FIS13064|TARNICK|JAMES|J|0|SUBDIVISION #07|SUBDIVISION #07|NEBRASKA PUBLIC POWER DISTRICT
14CAC01904|2014-04-14|14FIS13126|STUCHLIK|DEBRA|E|0|COUNTY REGISTER OF DEEDS|COUNTY REGISTER OF DEEDS|DAWSON
15CAC02113|2015-12-09|14FIS13160|WITZEL|JOHN|C|0|04|04|STATE BOARD OF EDUCATION
14CAC01891|1900-01-01|14FIS13184|MORRISSETTE|BETH||0|DIST. 66 SCHOOL BOARD AT LARGE|DIST. 66 SCHOOL BOARD AT LARGE|OMAHA
15CAC02103|2015-10-19|15FIS13279|SCHNOOR|DAVID|A|0|15|15|LEGISLATURE
15CAC02075|2015-03-19|15FIS13368|BORCHERS|PATRICK|J|0|39|39|LEGISLATURE
15CAC02034|2015-01-02|15FIS13276|PAINE|MITCH |C|0|CITY COUNCIL DISTRICT #01|CITY COUNCIL DISTRICT #01|LINCOLN
15CAC02081|2015-04-21|15FIS13418|SWANSON|IAN|M|0|31|31|LEGISLATURE
15CAC02077|2015-03-31|15FIS13391|MUMGAARD|ANNIE ||0|SCHOOL BOARD - DIST 04|SCHOOL BOARD - DIST 04|LINCOLN
15CAC02077|9999-12-31|15FIS13391|MUMGAARD|ANNIE ||0|SCHOOL BOARD - DIST 04|SCHOOL BOARD - DIST 04|LINCOLN
15CAC02072|2015-03-05|15FIS13347|TERRY|RACHEL||0|SCHOOL BOARD - DIST 02|SCHOOL BOARD - DIST 02|LINCOLN
15CAC02083|2015-06-12|15FIS13431|SPRY|LES||0|25|25|LEGISLATURE
15CAC02070|2015-02-23|15FIS13325|SCHULTE|MATT||0|SCHOOL BOARD - DIST 06|SCHOOL BOARD - DIST 06|LINCOLN
15CAC02068|2015-02-18|15FIS13296|LAMM|CYNDI|R|0|CITY COUNCIL AT LARGE|CITY COUNCIL AT LARGE|LINCOLN
15CAC02074|2015-03-17|15FIS13339|SAFRANEK|MAIREAD|E|0|CITY COUNCIL DISTRICT #04|CITY COUNCIL DISTRICT #04|LINCOLN
15CAC02098|2015-09-21|15FIS13459|MEHRER|BERT |W|0|AT LARGE|AT LARGE|METROPOLITAN UTILITIES DISTRICT
16CAC02116|2016-01-04|16FIS13497|KARNES|KRIS||0|MEMBER|MEMBER|WESTSIDE COMMUNITY SCHOOLS BOARD OF ED
15CAC02094|2015-08-31|15FIS13454|BRINKMAN|JENNIFER|J|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
15CAC02096|2015-09-16|15FIS13457|HALLORAN|JOHN (STEVE)|S|0|33|33|LEGISLATURE
15CAC02097|2015-09-16|15FIS13458|GEIST|SUZANNE|C|0|25|25|LEGISLATURE
15CAC02104|2015-10-19|15FIS13465|GORDON|JAMES|E|0|25|25|LEGISLATURE
15CAC02110|2015-11-13|15FIS13479|BENGSTON|ARDEL||0|17|17|LEGISLATURE
15CAC02086|2015-07-17|15FIS13441|MCDONNELL|MIKE||0|05|05|LEGISLATURE
15CAC02086|1900-01-01|15FIS13441|MCDONNELL|MIKE||0|05|05|LEGISLATURE
15CAC02105|1900-01-01|15FIS13456|FOX|NICOLE|B|0|07|07|LEGISLATURE
15CAC02105|2015-11-16|15FIS13456|FOX|NICOLE|B|0|07|07|LEGISLATURE
15CAC02100|2015-10-01|15FIS13461|CLARK|DICK||0|27|27|LEGISLATURE
15CAC02102|2015-10-13|15FIS13463|WALZ|LYNNE||0|15|15|LEGISLATURE
15CAC02109|2015-11-13|15FIS13478|VARGAS|TONY (ANTHONY)||0|07|07|LEGISLATURE
15CAC02112|2015-12-07|15FIS13480|ESCH|DANIEL|A|0|COUNTY CLERK|COUNTY CLERK|DOUGLAS
15CAC02106|2015-11-04|15FIS13473|POPPS|PEGGY||0|47|47|LEGISLATURE
15CAC02111|1900-01-01|15FIS13482|VEST|RICK||0|21|21|LEGISLATURE
15CAC02090|1900-01-01|15FIS13443|QUICK|DANIEL|D|0|35|35|LEGISLATURE
15CAC02090|2015-07-24|15FIS13443|QUICK|DANIEL|D|0|35|35|LEGISLATURE
15CAC02091|2015-08-05|15FIS13446|BRIESE|TOM||0|41|41|LEGISLATURE
15CAC02092|2015-08-21|15FIS13452|ZOUL|ZACHARY |Z|0|35|35|LEGISLATURE
15CAC02107|2015-11-06|15FIS13474|YALE|ADAM ||0|MEMBER|MEMBER|WESTSIDE COMMUNITY SCHOOLS BOARD OF ED
15CAC02085|2015-07-09|15FIS13440|SCHERER|LARRY||0|21|21|LEGISLATURE
15CAC02085|1900-01-01|15FIS13440|SCHERER|LARRY||0|21|21|LEGISLATURE
15CAC02108|2015-11-12|15FIS13476|LEFLER SR|JOSEPH|M|0|COUNTY COMMISSIONER DIST. #02|COUNTY COMMISSIONER DIST. #02|LANCASTER
