ID|Lobbyist Last Name|Lobbyist First Name|Principal Name|Statement Due|Due Date|Date Filed|Amount|Status|Reduced|Order Signed|Date Paid|Interest Paid
1527|Arnold|Stanley|Reynolds American, Inc.|1st Quarter Report|2007-04-30|2007-06-04|750.00|PAID|||2007-07-02|
1657|Plucker|Julia|NE School Activities Association|4th Quarter Report|2008-01-30|2008-02-13|350.00|PAID|||2008-03-11|
1553|McNair|Chrissy|GWR Wealth Management|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2008-04-04|4.00
1554|McNair|Chrissy|GWR Wealth Management|Statement of Activity|2007-07-16|2007-07-19|75.00|REDUCED|0.00|2007-08-03||
1563|Skinner|Debra|NE Travel Association|Statement of Activity|2007-07-30|2007-08-10|625.00|RED/PAID|25.00|2007-08-27|2007-08-27|
1564|Stremming|Troy|Ameristar Casinos|2nd Quarter Report|2007-07-30|2007-08-02|75.00|REDUCED|0.00|2007-08-17||
1568|Wolf|Jesse|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-10||
1576|Beck|Curt|NE Chapter, Associated General Contractors|2nd Quarter Report|2007-07-30|2007-08-02|75.00|PAID|||2007-08-10|
1693|Kelley, Jerram & Kohout||Johnson Brothers/Finocchiaro, LLC|Statement of Activity|2008-06-02|2008-06-04|50.00|PAID|||2008-06-20|
1708|Wagner|Connie|Licensed Practicial Nurse Assn of NE|Statement of Activity|2008-06-02|2008-06-10|200.00|REDUCED|0.00|2008-06-20||
1713|Bailey|Jon|Center for Rural Affairs|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-06-25||
1715|Connealy|Matthew|NE Democratic Party|Statement of Activity|2008-06-02|2008-06-24|550.00|PAID|25.00|2008-07-07|2008-07-07|
1716|Gangwish|Duane|NE Cattlemen, Inc.|Statement of Activity|2008-06-02|2008-06-23|525.00|PAID|||2008-09-26|
1717|Grotrian|James|Metropolitan Community College|Statement of Activity|2008-06-02|2008-06-24|550.00|REDUCED|0.00|2008-06-24||
1718|Hilton-Snow|Pamela|NE Cultural Endowment|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-06-25||
1719|Johnson|Dick|Associated Builders & Contractors|Statement of Activity|2008-06-02|2008-06-24|550.00|REDUCED|0.00|2008-06-25||
1720|Jordison|John|Renaissance Nebraska Project, Inc.|Statement of Activity|2008-06-02|2008-06-23|525.00|REDUCED|0.00|2008-06-23||
1721|Kamm|Richard|Grand Island Northwest Public Schools|Statement of Activity|2008-06-02|2008-06-23|525.00|REDUCED|0.00|2008-06-24||
1722|Lineweber|Ray|United Transportation Union|Statement of Activity|2008-06-02|2008-06-24|550.00|REDUCED|0.00|2008-06-24||
1723|McClymont|Pete|NE Cattlemen, Inc.|Statement of Activity|2008-06-02|2008-06-23|525.00|PAID|||2008-09-26|
1724|Partington|James|NE Restaurant Association|Statement of Activity|2008-06-02|2008-06-23|525.00|PAID|||2008-12-04|15.42
1725|Potter|Cara|National Association of Chain Drug Stores|Statement of Activity|2008-06-02|2008-06-23|525.00|RED/PAID|25.00|2008-06-30|2008-06-30|
1726|Schafer|Andrea|Norris Public Power District|Statement of Activity|2008-06-02|2008-06-24|550.00|REDUCED|0.00|2008-06-12||
1727|Seacrest|Kent|2015 Vision|Statement of Activity|2008-06-02|2008-06-24|550.00|PAID|||2008-07-02|
1728|Skinner|Debra|NE Travel Association|Statement of Activity|2008-06-02|2008-06-24|550.00|PAID|||2008-08-22|
1745|White|Rosemary|AAA Nebraska|Statement of Activity|2008-06-02|2008-07-01|725.00|REDUCED|0.00|2008-07-01||
1746|Wickman-Byrd|Barbara|Metro Omaha Builders Association|Statement of Activity|2008-06-02|2008-06-27|625.00|PAID|||2008-07-11|
1747|Zalenski|Susan|Johnson & Johnson|Statement of Activity|2008-06-02|2008-06-26|600.00|REDUCED|0.00|2008-06-26||
1748|Smith|Steve|WaterClaim|Statement of Activity|2008-06-02|2008-06-26|600.00|PAID|||2008-07-07|
1749|Alberts|Dan|Third Planet Windpower LLC|Statement of Activity|2008-06-02|2008-07-07|750.00|REDUCED|0.00|2008-07-30||
1750|Kelley|Michael|Kelley, Jerram & Kohout, PC|Statement of Activity|2008-06-02|2008-07-08|750.00|REDUCED|0.00|2008-07-11||
1751|Kohout|Joseph|Kelley, Jerram & Kohout, PC|Statement of Activity|2008-06-02|2008-07-08|750.00|REDUCED|0.00|2008-07-11||
1753|Moors|H. Jack|3M Traffic Safety System Divisions|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1754|Moors|H. Jack|Cameco Resources|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1755|Moors|H. Jack|Cargill/Excel|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1756|Moors|H. Jack|Johnson & Johnson|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1757|Moors|H. Jack|NE Assn of Tobacco & Candy Distributors|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1771|Cunningham|Douglas|Affiliated Foods Midwest|2nd Quarter Report|2008-07-30|2008-08-04|125.00|REDUCED|0.00|2008-08-12||
1758|Moors|H. Jack|NE Corn Growers Association|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15|1900-01-01|
1759|Moors|H. Jack|Syngenta|Statement of Activity|2008-06-02|2008-06-25|575.00|REDUCED|0.00|2008-08-15||
1761|Kamm|Richard|Adams Central Public Schools|Statement of Activity|2008-06-02|2008-06-24|550.00|REDUCED|0.00|2008-07-24||
1762|Beck|Curt|NE Chapter, Associated General Contractors|Statement of Activity|2008-06-02|2008-07-24|750.00|REDUCED|0.00|2008-07-25||
1763|Burhan|Charles|Liberty Mutual Group|1st Quarter Report|2008-04-30|2008-05-30|25.00|REDUCED|0.00|2008-07-29||
1764|Burhan|Charles|Liberty Mutual Group|Statement of Activity|2008-06-02|2008-07-24|750.00|REDUCED|0.00|2008-07-29||
1765||Gordon Thomas Honeywell |Ammunition Coding Systems|Statement of Activity|2008-06-02|2008-07-22|750.00|RED/PAID|25.00|2008-08-12|2008-08-12|
1766||Gordon Thomas Honeywell|Applied BioSystems|Statement of Activity|2008-06-02|2008-07-22|750.00|REDUCED|0.00|2008-08-12||
1353|Radcliffe|Walter|NE Broadcasting Association|Statement of Activity|2006-05-30|2006-07-31|750.00|REDUCED|0.00|2006-08-21||
1382|Cavanaugh|Patrick |Cavanaugh Law Firm|Statement of Activity|2006-05-30|2006-05-31|25.00|PAID|||2006-09-11|
1355|Festersen|Pete|Greater Omaha Chamber of Commerce|Statement of Activity|2006-05-30|2006-06-22|575.00|REDUCED|0.00|2006-08-31||
1356|Lightner|Patricia|HSBC CORP|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-09-11||
1433|Kutilek|William|NE Cooperative Council|2nd Quarter Report|2006-07-31|2006-12-27|750.00|REDUCED|0.00|2006-12-28||
1375|Bruning|Deonne |Cox Communications|Statement of Activity|2006-05-30|2006-06-27|700.00|REDUCED|0.00|2006-09-06||
1376|Bruning|Deonne |Northern Natural Gas|Statement of Activity|2006-05-30|2006-06-27|700.00|REDUCED|0.00|2006-09-06||
1377|Wittrock-Eidem|Linda|Northwestern Energy|Statement of Activity|2006-05-30|2006-08-07|750.00|REDUCED|0.00|2006-08-30||
1378|Belschner|Shanna|The Children and Family Coalition of NE|2nd Quarter Report|2006-07-31|2006-08-02|50.00|PAID|||2006-11-06|
1379|Bonrud|Pamela|Northwestern Energy|Statement of Activity|2006-05-30|2006-08-03|750.00|REDUCED|0.00|2006-09-05||
1380|Cavanaugh|James|Cavanaugh Law Firm, PC, LLO|Statement of Activity|2006-05-30|2006-05-31|25.00|PAID|||2006-09-11|
1383||Cavanaugh Law Firm, PC, LLO|City of Omaha|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1384||Cavanaugh Law Firm, PC, LLO|Cavanaugh Law Firm, PC, LLO|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1385||Cavanaugh Law Firm, PC, LLO|Creighton University|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1386||Cavanaugh Law Firm, PC, LLO|Explore Information|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1387||Cavanaugh Law Firm, PC, LLO|Independent Insurance Agents|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1388||Cavanaugh Law Firm, PC, LLO|Joslyn Art Museum|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1389||Cavanaugh Law Firm, PC, LLO|National Confectioners|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1390||Cavanaugh Law Firm, PC, LLO|Snack Food|Statement of Activity|2006-05-30|2006-05-31|25.00|REDUCED|0.00|2006-08-29||
1392|Marvin|Michael|NAPE/AFSCME|2nd Quarter Report|2006-07-31|2006-08-29|725.00|REDUCED|0.00|2006-08-31||
1393|Moors|H. Jack|Cargill/Excel|2nd Quarter Report|2006-07-31|2006-09-05|750.00|REDUCED|0.00|2006-09-05||
1394|Keigher|Timothy|Nebraska Petroleum Marketers Association|2nd Quarter Report|2006-07-31|2006-09-12|750.00|PAID|||2006-09-22|
1395|Heine|Bruce|Magellan Midstream Partners, LP|2nd Quarter Report|2006-07-31|2006-09-15|750.00|REDUCED|0.00|2006-09-15||
1434|Kutilek|William|NE Cooperative Council|3rd Quarter Report|2006-10-30|2006-12-27|750.00|REDUCED|0.00|2006-12-28||
1435|Weber|Rocky|NE Cooperative Council|2nd Quarter Report|2006-07-31|2006-12-27|750.00|REDUCED|0.00|2006-12-28||
1436|Weber|Rocky|NE Cooperative Council|3rd Quarter Report|2006-10-30|2006-12-27|750.00|REDUCED|0.00|2006-12-28||
1507|Hoke|Fred|Homebuilders Association of Lincoln|1st Quarter Report|2007-04-30|2007-05-18|450.00|REDUCED|0.00|2007-05-18||
1588|Lengel|Patricia|NE Wineries & Grape Growers|2nd Quarter Report|2007-07-30|2007-08-23|600.00|REDUCED|0.00|2007-09-04||
1589|Liken|F. John|NE Society of Dispensing Opticians|2nd Quarter Report|2007-07-30|2007-08-31|750.00|RED/PAID|25.00|2007-09-21|2007-09-17|
1590|Marvin|Michael|NAPE AFSCME|2nd Quarter Report|2007-07-30|2007-08-30|750.00|RED/PAID|25.00|2007-09-10|2007-09-10|
1608|Bydalek|David|Family First|3rd Quarter Report|2007-10-30|2007-11-19|227.41|PAID|||2008-05-12|6.08
1609|Engh|Jennifer|Cargill|3rd Quarter Report|2007-10-30|2007-11-13|350.00|PAID|||2007-11-26|
1610|Johnson|Larry|NE Trucking Association|3rd Quarter Report|2007-10-30|2007-11-09|250.00|PAID|||2007-11-20|
1611|Burson|Kathleen|Pride-Omaha|3rd Quarter Report|2007-10-30|2007-11-14|375.00|REDUCED|0.00|2007-11-26||
1612|Keigher|Timothy|NE Petroleum Marketers Association|3rd Quarter Report|2007-10-30|2007-11-09|250.00|PAID|||2008-02-12|3.29
1613|Lemon|Greg|NE Tax Research Council|3rd Quarter Report|2007-10-30|2007-11-09|250.00|RED/PAID|25.00|2008-01-02|2008-01-03|
1614|Sellentin|Jerry|NE Council of School Administrators|3rd Quarter Report|2007-10-30|2007-11-13|350.00|REDUCED||2008-02-07||
1615|Smith|Steve|WaterClaim|3rd Quarter Report|2007-10-30|2007-11-13|350.00|PAID|||2007-11-21|
1633|Abboud|Chris|Brain Injury Association of America|4th Quarter Report|2008-01-30|2008-02-13|350.00|REDUCED|0.00|2008-03-07||
1634|Abboud|Chris|Manheims Omaha Auto Auction|4th Quarter Report|2008-01-30|2008-02-13|350.00|REDUCED|0.00|2008-03-07||
1635|Abboud|Chris|Monsanto Co|4th Quarter Report|2008-01-31|2008-02-13|350.00|PAID|||2008-04-07|
1636|Abboud|Chris|NE AgriBusiness|4th Quarter Report|2008-01-30|2008-02-13|350.00|REDUCED|0.00|2008-03-07||
1637|Abboud|Chris|Omaha Police Union Local 101|4th Quarter Report|2008-01-30|2008-02-13|350.00|REDUCED|0.00|2008-03-07||
1638|Bydalek|David|Family First|4th Quarter Report|2008-01-30|2008-02-13|262.94|PAID|||2008-10-30|0.00
1639|Head|Craig|NE Farm Bureau Federation|4th Quarter Report|2008-01-30|2008-02-15|400.00|RED/PAID|25.00|2008-03-14|2008-03-12|
1640|Kaminski|Ronald|Laborers' Local 1140|4th Quarter Report|2008-01-30|2008-02-13|350.00|PAID|||2008-07-28|2.89
1752|McGrain|Jordan|Gateway Development Corporation|Statement of Activity|2008-06-02|2008-07-09|750.00|RED/PAID|25.00|2008-07-23|2008-07-23|
1642|Kolterman|Jessica|NE Farm Bureau Federation|4th Quarter Report|2008-01-30|2008-02-15|400.00|PAID|||2008-03-12|
1643|Olsen|Keith|NE Farm Bureau Federation|4th Quarter Report|2008-01-30|2008-02-15|400.00|RED/PAID|25.00|2008-03-14|2008-03-12|
1644|Rempe|Jay|NE Farm Bureau Federation|4th Quarter Report|2008-01-30|2008-02-15|400.00|PAID|||2008-03-12|
1645|Robertson|Rob|NE Farm Bureau Federation|4th Quarter Report|2008-01-30|2008-02-15|400.00|RED/PAID|25.00|2008-03-14|2008-03-12|
1760|Otto|James|NE Restaurant Association|Statement of Activity|2008-06-02|2008-06-23|350.00|PAID|||2008-08-18|.61
1767|Mortland|Thomas|Berkshire Hathaway Homestate Company|Statement of Activity|2008-06-02|2008-07-25|750.00|REDUCED|0.00|2008-07-25||
1768|Boehm|John|NE Mortgage Association|2nd Quarter Report|2008-07-30|2008-07-31|25.00|REDUCED|0.00|2008-08-12||
1769|Bohrer|Bruce|Lincoln Chamber of Commerce|2nd Quarter Report|2008-07-30|2008-07-31|25.00|PAID|||2008-08-15|
1770|Buntain|David|NE Medical Association|2nd Quarter Report|2008-07-30|2008-07-31|25.00|PAID|||2008-08-11|
1537|Carmody|Patrick|LandAmerica Financial Group, Inc.|2nd Quarter Report|2007-07-30|2007-08-01|50.00|REDUCED|0.00|2007-08-17||
1538|Carmody|Patrick|Midwest Medical Insurance Company|2nd Quarter Report|2007-07-30|2007-08-01|50.00|REDUCED|0.00|2007-08-17||
1539|Carmody|Patrick|LandAmerica Financial Company|Statement of Activity|2007-07-16|2007-07-31|375.00|REDUCED|0.00|2007-08-01||
1540|Christiansen|Craig|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-10||
1305||American Communications Group|International Assn. of Heat & Frost Insulators|4th Quarter Report|2006-01-30|2006-02-16|425.00|PAID|||2006-04-05|
1306||American Communications Group|NE Book Co.|4th Quarter Report|2006-01-30|2006-02-16|425.00|PAID|||2006-04-05|
1307|Zoucha|Terry|ProCare|4th Quarter Report|2006-01-30|2006-02-05|150.00|RED/PAID|25.00|2006-04-26|2006-04-03|
1339|Zeigler|Jennifer|Institute for Justice|Statement of Activity|2006-05-30|2006-07-21|750.00|REDUCED|0.00|2006-08-03||
1396|Plucker|Julia|Sscheels All Sports|2nd Quarter Report|2006-07-31|2006-08-04|100.00|RED/PAID|25.00|2006-10-04|2006-10-04|
1484|Abboud|Chris|Brain Injury Association of America|4th Quarter Report|2007-01-30|2007-02-16|425.00|REDUCED|0.00|2007-02-26||
1485|Engh|Jennifer|Cargill|4th Quarter Report|2007-01-30|2007-02-16|425.00|RED/PAID|25.00|2007-05-08|2007-05-02|
1486|Kaminski|Ronald|Laborers' Local 1140|4th Quarter Report|2007-01-30|2007-02-22|575.00|REDUCED|0.00|2007-04-23||
1487|Potter|Cara|National Association of Chain Drug Stores|4th Quarter Report|2007-01-30|2007-02-21|550.00|REDUCED|0.00|2007-02-27||
1488|Zumwinkle|Michael|Cargill|4th Quarter Report|2007-01-30|2007-02-16|425.00|RED/PAID|25.00|2007-05-08|2007-05-02|
1491|Julia|Plucker|Kelley & Lehan, PC|4th Quarter Report|2007-01-30|2007-03-19|750.00|RED/PAID|25.00|2007-04-02|2007-03-30|
1515|Cox|William|NE Society of Dispensing Opticians|1st Quarter Report|2007-04-30|2007-05-25|625.00|REDUCED|0.00|2007-05-29||
1542|Egr|Mary Jane|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-17||
1517|Liken|F. John|NE Society of Dispensing Opticians|1st Quarter Report|2007-04-30|2007-05-25|625.00|REDUCED|0.00|2007-05-29||
1518|Moors|H. Jack|City of Hastings|1st Quarter Report|2007-04-30|2007-05-23|575.00|REDUCED|0.00|2007-05-24||
1519|Nelson|Charles|Charles Nelson, Architect|1st Quarter Report|2007-04-30|2007-05-21|525.00|REDUCED|0.00|2007-05-29||
1520|Wickman-Byrd|Barbara|Metro Omaha Builders Association|1st Quarter Report|2007-04-30|2007-05-25|625.00|PAID|||2007-07-30|39.08
1521|Wortman|Sheri|Susan Lien|1st Quarter Report|2007-04-30|2007-05-29|725.00|REDUCED|0.00|2007-06-15||
1522|Canuteson|Elizabeth|AT & T, Inc.|1st Quarter Report|2007-04-30|2007-06-05|750.00|REDUCED|0.00|2007-06-05||
1524|Loontjer|Pat|Gambling with the Good Life|1st Quarter Report|2007-04-30|2007-06-04|750.00|REDUCED|0.00|2007-06-27||
1525|Davis|Tom|Class 1's United|1st Quarter Report|2007-04-30|2007-06-14|750.00|REDUCED|0.00|2007-06-15||
1526|Troutman|Gary|City of Bellevue|1st Quarter Report|2007-04-30|2007-06-08|750.00|REDUCED|0.00|2007-06-15||
1620|Johnson|Larry|NE Trucking Association|4th Quarter Report|2008-01-30|2008-02-01|50.00|PAID|||2008-02-14|
1541|Clayburn|Neal|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-10||
1543|Gangwish|Duane|NE Cattlemen, Inc.|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-10|
1544|Hoffman|Jerry|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-10||
1545|Johnson|Kimberly|United Parcel Service|Statement of Activity|2007-07-16|2007-07-30|350.00|REDUCED|0.00|2007-08-01||
1546|Kaminski|Ronald|Laborers International Union of North America|Statement of Activity|2007-07-16|2007-07-31|375.00|RED/PAID|25.00|2008-07-28|2008-07-28|
1547|Katzberg|Alan|NE Rural Community Schools|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-02||
1548|Kelsey|Michael|NE Cattlemen, Inc.|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-10|
1549|Kilgarin|Karen|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-17|
1550|Lemon|Greg|NE Tax Research Council|Statement of Activity|2007-07-16|2007-07-30|350.00|REDUCED|0.00|2007-08-01||
1551|Lowery|Lon|Novartis Pharmaceuticals Corporation|2nd Quarter Report|2007-07-30|2007-08-01|50.00|REDUCED|0.00|2007-08-03||
1552|McClymont|Pete|NE Cattlemen, Inc.|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-10|
1555|Mikkelsen|Brian|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-17|
1556|Moors|H. Jack|Crow Butte Resources, Inc.|Statement of Activity|2007-07-16|2007-07-31|375.00|RED/PAID|25.00|2007-08-08|2007-08-08|
1557|Otto|James|NE Restaurant Association|2nd Quarter Report|2007-07-30|2007-08-01|50.00|PAID|||2008-08-18|3.82
1558|Otto|James|NE Retail Federation|2nd Quarter Report|2007-07-30|2007-08-01|50.00|PAID|||2008-08-18|3.81
1559|Partington|Jim|NE Restaurant Association|2nd Quarter Report|2007-07-30|2007-08-01|50.00|REDUCED|0.00|2007-08-17||
1560|Peetz|Natalie|Apollo Group|Statement of Activity|2007-07-16|2007-07-30|350.00|PAID|||2007-08-08|
1561|Scherer|Larry|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|REDUCED|0.00|2007-08-10||
1562|Schimek|Herb|NE State Education Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-17|
1565|Swertzic|Michelle|NE Propane Gas Association|2nd Quarter Report|2007-07-30|2007-07-31|25.00|PAID|||2007-08-08|
1566|Winston|Kenneth|NE Library Assn.|Statement of Activity|2007-07-16|2007-07-30|350.00|PAID|||2008-04-21|16.49
1567|Winston|Kenneth|Sierra Club|Statement of Activity|2007-07-16|2007-07-30|350.00|PAID|||2008-04-21|16.50
1621|Plucker|Julia|Bennington Schools|4th Quarter Report|2008-01-30|2008-02-01|50.00|PAID|||2008-03-11|
1622|Plucker|Julia|community alliance|4th Quarter Report|2008-01-30|2008-02-01|50.00|PAID|||2008-03-11|
1623|Plucker|Julia|nh wright & Associates|4th Quarter Report|2008-01-30|2008-02-01|50.00|PAID|||2008-03-11|
1624|Plucker|Julia|NE Credit Union League|4th Quarter Report|2008-01-30|2008-02-01|50.00|PAID|||2008-03-11|
1625|torres-spelliscy|Clara|brennan center for justice|4th Quarter Report|2008-01-30|2008-02-04|125.00|REDUCED|0.00|2008-02-22||
1626|weak|jeffrey|metero omaha theme park|4th Quarter Report|2008-01-30|2008-02-04|125.00|PAID|||2008-02-08|
1658|Elliott|Joseph|Professional Insurance Agents|1st Quarter Report|2008-04-30|2008-05-14|350.00|RED/PAID|25.00|2008-06-03|2008-06-03|
1659|Miltenberger|Matt|NE Republican Party|1st Quarter Report|2008-04-30|2008-05-14|350.00|REDUCED|0.00|2008-05-27||
1660|Ptacek|Patrick|NE Grain & Feed Association|1st Quarter Report|2008-04-30|2008-05-06|150.00|PAID|||2008-06-02|
1661|Quandahl|Mark|NE Republican Party|1st Quarter Report|2008-04-30|2008-05-14|350.00|REDUCED|0.00|2008-05-27||
1662|Schmit|Loran|Association of NE Ethanol Producers|1st Quarter Report|2008-04-30|2008-05-13|325.00|REDUCED|0.00|2008-05-14||
1663|Werner|Terry |Natl Assn of Social Workers- NE|1st Quarter Report|2008-04-30|2008-05-14|350.00|PAID|||2008-06-23|
1680|Lewis|Sarah Ann|Voices for Children in NE|1st Quarter Report|2008-04-30|2008-05-15|375.00|REDUCED|0.00|2008-05-28||
1729|Boyer|Steven|Third Planet Windpower, LLC|Statement of Activity|2008-06-02|2008-06-27|625.00|RED/PAID|25.00|2008-07-11|2008-07-09|
1739|Moul|Maxine|Endow Nebraska|Statement of Activity|2008-06-02|2008-06-26|600.00|RED/PAID|25.00|2200-07-23|2008-07-21|
1220|Gottschalk|Kristen|NE Rural Electric Association|Statement of Activity|2005-07-18|2005-08-26|750.00|PAID|||2005-10-05|
1221|Haubensak|Richard|Cornerstone Energy|Statement of Activity|2005-07-18|2005-08-23|750.00|REDUCED|0.00|2005-09-14||
1222|Hill|Denise|Berkshire Hathaway Homestate Co|2nd Quarter Report|2005-07-15|2005-08-18|750.00|RED/PAID|25.00|2005-09-30|2005-09-30|
1223|Holys-Tumbleson|Brandi|March of Dimes|Statement of Activity|2005-08-17|2005-08-22|750.00|PAID|||2005-10-11|
1314|Grove|Marvin|ABATE of NE|Statement of Activity|2005-07-18|2006-02-16|750.00|REDUCED|0.00|2006-07-13||
1316|Smith|Milford|NE Coalition for Educational Equity and Adequacy|Statement of Activity|2006-05-30|2006-08-02|750.00|PAID|25.00|2006-08-07|2006-08-07|
